goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
86540,"7201103090","80","Other"
44818,"7201109000","80","Containing by weight less than 01 % of manganese"
44819,"7201200000","80","Non-alloy pig iron containing by weight more than 05 % of phosphorus"
60033,"7201500000","80","Alloy pig iron; spiegeleisen"
60034,"7201501000","80","Alloy pig iron containing by weight not less than 03 % but not more than 1 % of titanium and not less than 05 % but not more than 1 % of vanadium"
60035,"7201509000","80","Other"
44824,"7202000000","80","Ferro-alloys"
44825,"7202110000","10","Ferro-manganese"
44826,"7202110000","80","Containing by weight more than 2 % of carbon"
44828,"7202112000","80","With a granulometry not exceeding 5 mm and a manganese content by weight exceeding 65 %"
44829,"7202118000","80","Other"
44831,"7202190000","80","Other"
44832,"7202210000","10","Ferro-silicon"
44833,"7202210000","80","Containing by weight more than 55 % of silicon"
44836,"7202290000","80","Other"
65494,"7202291000","80","Containing by weight 4 % or more but not more than 10 % of magnesium"
65495,"7202299000","80","Other"
44842,"7202300000","80","Ferro-silico-manganese"
44843,"7202410000","10","Ferro-chromium"
44844,"7202410000","80","Containing by weight more than 4 % of carbon"
44845,"7202411000","80","Containing by weight more than 4 % but not more than 6 % of carbon"
78902,"7202419000","80","Containing by weight more than 6 % of carbon"
44850,"7202490000","80","Other"
44851,"7202491000","80","Containing by weight not more than 005 % of carbon"
89334,"7202491020","80","Containing by weight more than 30 % but not more than 90 % of chromium (super-refined ferrochromium)"
44853,"7202491090","80","Other"
44854,"7202495000","80","Containing by weight more than 005 % but not more than 05 % of carbon"
71059,"7202495011","10","With a chromium content by weight of 30% and more"
71060,"7202495011","80","Containing by weight not more than 01 % of carbon and more than 30 % but not more than 90 % of chromium (super-refined ferrochromium)"
71061,"7202495019","80","Other"
44856,"7202495090","80","Other"
44857,"7202499000","80","Containing by weight more than 05 % but not more than 4 % of carbon"
44858,"7202499010","80","Containing 15% or more but not more than 4% by weight of carbon and not more than 70% of chromium"
44859,"7202499090","80","Other"
44860,"7202500000","80","Ferro-silico-chromium"
44861,"7202600000","80","Ferro-nickel"
44862,"7202700000","80","Ferro-molybdenum"
44863,"7202800000","80","Ferro-tungsten and ferro-silico-tungsten"
44864,"7202910000","10","Other"
44865,"7202910000","80","Ferro-titanium and ferro-silico-titanium"
44866,"7202920000","80","Ferro-vanadium"
44867,"7202930000","80","Ferro-niobium"
44868,"7202990000","80","Other"
77554,"7202991000","80","Ferro-phosphorus"
44874,"7202993000","80","Ferro-silico-magnesium"
44875,"7202998000","80","Other"
93189,"7202998010","80","Ferro-dysprosium containing by weight:  - 78 % or more of dysprosium and    - 18 % or more but no more than 22 % of iron"
93190,"7202998090","80","Other"
44883,"7203000000","80","Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products in lumps pellets or similar forms; iron having a minimum purity by weight of 9994 % in lumps pellets or similar forms"
44884,"7203100000","80","Ferrous products obtained by direct reduction of iron ore"
44885,"7203900000","80","Other"
44886,"7204000000","80","Ferrous waste and scrap; remelting scrap ingots of iron or steel"
44887,"7204100000","80","Waste and scrap of cast iron"
44888,"7204210000","10","Waste and scrap of alloy steel"
44889,"7204210000","80","Of stainless steel"
55134,"7204211000","80","Containing by weight 8 % or more of nickel"
94317,"7204211010","80","Scrap"
94318,"7204211090","80","Other"
55135,"7204219000","80","Other"
94319,"7204219010","80","Scrap"
94320,"7204219090","80","Other"
44890,"7204290000","80","Other"
94321,"7204290010","80","Scrap"
94322,"7204290090","80","Other"
44891,"7204300000","80","Waste and scrap of tinned iron or steel"
94323,"7204300010","80","Scrap"
94324,"7204300090","80","Other"
44892,"7204410000","10","Other waste and scrap"
44893,"7204410000","80","Turnings shavings chips milling waste sawdust filings trimmings and stampings whether or not in bundles"
44894,"7204411000","80","Turnings shavings chips milling waste sawdust and filings"
94325,"7204411010","80","Scrap"
94326,"7204411090","80","Other"
44895,"7204419100","10","Trimmings and stampings"
44896,"7204419100","80","In bundles"
94327,"7204419110","80","Scrap"
94328,"7204419190","80","Other"
44897,"7204419900","80","Other"
94329,"7204419910","80","Scrap"
94330,"7204419990","80","Other"
44898,"7204490000","80","Other"
44899,"7204491000","80","Fragmentised (shredded)"
94331,"7204491010","80","Scrap"
94332,"7204491090","80","Other"
44900,"7204493000","10","Other"
44901,"7204493000","80","In bundles"
94333,"7204493010","80","Scrap"
94334,"7204493090","80","Other"
77574,"7204499000","80","Other"
94335,"7204499010","80","Scrap"
94336,"7204499090","80","Other"
44905,"7204500000","80","Remelting scrap ingots"
44908,"7205000000","80","Granules and powders of pig iron spiegeleisen iron or steel"
44909,"7205100000","80","Granules"
44912,"7205210000","10","Powders"
44913,"7205210000","80","Of alloy steel"
44914,"7205290000","80","Other"
44915,"7206000000","10","II. IRON AND NON-ALLOY STEEL"
44916,"7206000000","80","Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading 7203)"
44917,"7206100000","80","Ingots"
44918,"7206900000","80","Other"
44919,"7207000000","80","Semi-finished products of iron or non-alloy steel"
44920,"7207110000","10","Containing by weight less than 025 % of carbon"
44921,"7207110000","80","Of rectangular (including square) cross-section the width measuring less than twice the thickness"
44922,"7207111100","10","Rolled or obtained by continuous casting"
44923,"7207111100","80","Of free-cutting steel"
44924,"7207111400","10","Other"
44925,"7207111400","80","Of a thickness not exceeding 130 mm"
44926,"7207111600","80","Of a thickness exceeding 130 mm"
44928,"7207119000","80","Forged"
44929,"7207120000","80","Other of rectangular (other than square) cross-section"
44930,"7207121000","80","Rolled or obtained by continuous casting"
44934,"7207129000","80","Forged"
44935,"7207190000","80","Other"
77585,"7207191200","10","Of circular or polygonal cross-section"
77584,"7207191200","80","Rolled or obtained by continuous casting"
44943,"7207191900","80","Forged"
77635,"7207198000","80","Other"
77634,"7207198010","80","Blanks for angles shapes and sections rolled or obtained by continuous casting"
77644,"7207198090","80","Other"
44950,"7207200000","80","Containing by weight 025 % or more of carbon"
44951,"7207201100","10","Of rectangular (including square) cross-section the width measuring less than twice the thickness"
44952,"7207201100","20","Rolled or obtained by continuous casting"
44953,"7207201100","80","Of free-cutting steel"
44954,"7207201500","10","Other containing by weight"
44955,"7207201500","80","025 % or more but less than 06 % of carbon"
44956,"7207201700","80","06 % or more of carbon"
44957,"7207201900","80","Forged"
44963,"7207203200","10","Other of rectangular (other than square) cross-section"
44964,"7207203200","80","Rolled or obtained by continuous casting"
44970,"7207203900","80","Forged"
77654,"7207205200","10","Of circular or polygonal cross-section"
77655,"7207205200","80","Rolled or obtained by continuous casting"
44977,"7207205900","80","Forged"
77686,"7207208000","80","Other"
77685,"7207208010","80","Blanks for angles shapes and sections rolled or obtained by continuous casting"
77694,"7207208090","80","Other"
44986,"7208000000","80","Flat-rolled products of iron or non-alloy steel of a width of 600 mm or more hot-rolled not clad plated or coated"
60036,"7208100000","80","In coils not further worked than hot-rolled with patterns in relief"
60037,"7208250000","10","Other in coils not further worked than hot-rolled pickled"
60038,"7208250000","80","Of a thickness of 475 mm or more"
60039,"7208260000","80","Of a thickness of 3 mm or more but less than 475 mm"
60040,"7208270000","80","Of a thickness of less than 3 mm"
60041,"7208360000","10","Other in coils not further worked than hot-rolled"
60042,"7208360000","80","Of a thickness exceeding 10 mm"
60043,"7208370000","80","Of a thickness of 475 mm or more but not exceeding 10 mm"
77704,"7208370010","80","Intended for re-rolling"
77724,"7208370090","80","Other"
60046,"7208380000","80","Of a thickness of 3 mm or more but less than 475 mm"
77725,"7208380010","80","Intended for re-rolling"
77726,"7208380090","80","Other"
60049,"7208390000","80","Of a thickness of less than 3 mm"
77736,"7208390010","80","Intended for re-rolling"
77737,"7208390090","80","Other"
60052,"7208400000","80","Not in coils not further worked than hot-rolled with patterns in relief"
77744,"7208400010","80","Of a thickness of 2 mm or more"
77745,"7208400090","80","Of a thickness of less than 2 mm"
60055,"7208510000","10","Other not in coils not further worked than hot-rolled"
60056,"7208510000","80","Of a thickness exceeding 10 mm"
77714,"7208512000","80","Of a thickness exceeding 15 mm"
100403,"7208512010","80","Of non-alloy steel excluding tool steel "
100423,"7208512090","80","Other"
60061,"7208519100","10","Of a thickness exceeding 10 mm but not exceeding 15 mm of a width of"
60062,"7208519100","80","2 050 mm or more"
100420,"7208519110","80","Of non-alloy steel excluding tool steel "
100424,"7208519190","80","Other"
78905,"7208519800","80","Less than 2 050 mm"
100421,"7208519810","80","Of non-alloy steel excluding tool steel "
100425,"7208519890","80","Other"
60064,"7208520000","80","Of a thickness of 475 mm or more but not exceeding 10 mm"
80953,"7208521000","80","Rolled on four faces or in a closed box pass of a width not exceeding 1 250 mm"
80984,"7208529100","10","Other of a width of"
80969,"7208529100","80","2 050 mm or more"
100422,"7208529110","80","Of non-alloy steel excluding tool steel "
100426,"7208529190","80","Other"
80970,"7208529900","80","Less than 2 050 mm"
60069,"7208530000","80","Of a thickness of 3 mm or more but less than 475 mm"
80956,"7208531000","80","Rolled on four faces or in a closed box pass of a width not exceeding 1 250 mm and of a thickness of 4 mm or more"
80957,"7208539000","80","Other"
60072,"7208540000","80","Of a thickness of less than 3 mm"
45189,"7208900000","80","Other"
83441,"7208902000","80","Perforated"
100414,"7208902010","80","Of non-alloy steel excluding tool steel of a thickness exceeding 10 mm or of a thickness of 475 mm or more but not exceeding 10 mm and of a width of 2 050 mm or more"
100427,"7208902090","80","Other"
83450,"7208908000","80","Other"
83452,"7208908010","80","Not further worked than surface-treated or simply cut into shapes other than rectangular (including square)"
